id_pessoa;numero;tipo
6737;515-555-0145;2
6738;838-555-0196;2
6739;118-555-0127;2
6740;672-555-0135;2
6741;1 (11) 500 555-0115;2
6742;581-555-0158;2
6743;1 (11) 500 555-0151;1
6744;1 (11) 500 555-0148;2
6745;548-555-0132;1
6746;479-555-0110;2
6747;1 (11) 500 555-0194;2
6748;674-555-0185;1
6749;123-555-0152;1
6750;1 (11) 500 555-0126;1
6751;819-555-0144;2
6752;1 (11) 500 555-0196;1
6753;1 (11) 500 555-0157;1
6754;787-555-0188;1
6755;292-555-0195;2
6756;1 (11) 500 555-0187;1
6757;1 (11) 500 555-0133;1
6758;1 (11) 500 555-0111;2
6759;1 (11) 500 555-0196;1
6760;1 (11) 500 555-0146;1
6761;1 (11) 500 555-0146;1
6762;231-555-0168;2
6763;171-555-0119;2
6764;1 (11) 500 555-0123;1
6765;115-555-0119;1
6766;302-555-0121;1
6767;166-555-0170;1
6768;1 (11) 500 555-0186;2
6769;625-555-0177;1
6770;1 (11) 500 555-0170;1
6771;1 (11) 500 555-0156;1
6772;662-555-0188;1
6773;609-555-0115;1
6774;579-555-0141;1
6775;820-555-0119;1
6776;235-555-0196;2
6777;365-555-0193;2
6778;115-555-0148;2
6779;1 (11) 500 555-0189;1
6780;1 (11) 500 555-0164;1
6781;125-555-0159;2
6782;1 (11) 500 555-0152;1
6783;1 (11) 500 555-0181;2
6784;933-555-0167;1
6785;183-555-0169;2
6786;1 (11) 500 555-0114;1
6787;366-555-0173;2
6788;1 (11) 500 555-0151;2
6789;1 (11) 500 555-0174;1
6790;977-555-0139;1
6791;1 (11) 500 555-0195;1
6792;107-555-0115;2
6793;101-555-0110;2
6794;355-555-0110;1
6795;1 (11) 500 555-0122;2
6796;693-555-0161;1
6797;602-555-0120;1
6798;1 (11) 500 555-0117;1
6799;574-555-0157;2
6800;916-555-0160;1
6801;424-555-0137;1
6802;1 (11) 500 555-0110;1
6803;1 (11) 500 555-0117;1
6804;1 (11) 500 555-0180;1
6805;818-555-0171;1
6806;1 (11) 500 555-0111;1
6807;273-555-0123;1
6808;121-555-0152;2
6809;233-555-0188;1
6810;1 (11) 500 555-0113;2
6811;1 (11) 500 555-0188;1
6812;241-555-0163;1
6813;825-555-0169;2
6814;1 (11) 500 555-0157;1
6815;612-555-0162;2
6816;1 (11) 500 555-0114;2
6817;166-555-0126;2
6818;1 (11) 500 555-0189;1
6819;1 (11) 500 555-0176;1
6820;345-555-0116;1
6821;1 (11) 500 555-0193;1
6822;835-555-0168;2
6823;114-555-0177;2
6824;1 (11) 500 555-0199;2
6825;634-555-0176;1
6826;1 (11) 500 555-0181;2
6827;583-555-0153;2
6828;267-555-0148;1
6829;1 (11) 500 555-0131;2
6830;1 (11) 500 555-0156;2
6831;1 (11) 500 555-0190;1
6832;1 (11) 500 555-0119;2
6833;1 (11) 500 555-0152;1
6834;677-555-0149;1
6835;1 (11) 500 555-0117;2
6836;1 (11) 500 555-0114;2
6837;553-555-0183;1
6838;348-555-0112;2
6839;1 (11) 500 555-0163;1
6840;929-555-0162;1
6841;938-555-0187;1
6842;1 (11) 500 555-0111;1
6843;466-555-0125;1
6844;1 (11) 500 555-0172;1
6845;1 (11) 500 555-0184;1
6846;999-555-0198;2
6847;323-555-0140;2
6848;675-555-0112;2
6849;693-555-0144;2
6850;627-555-0187;2
6851;1 (11) 500 555-0137;1
6852;1 (11) 500 555-0194;1
6853;1 (11) 500 555-0163;2
6854;999-555-0183;1
6855;211-555-0131;2
6856;561-555-0128;1
6857;817-555-0136;1
6858;1 (11) 500 555-0117;1
6859;1 (11) 500 555-0189;2
6860;562-555-0160;2
6861;127-555-0166;2
6862;1 (11) 500 555-0177;2
6863;375-555-0183;1
6864;1 (11) 500 555-0121;1
6865;1 (11) 500 555-0164;1
6866;331-555-0195;2
6867;809-555-0141;1
6868;257-555-0150;2
6869;1 (11) 500 555-0131;1
6870;897-555-0117;2
6871;296-555-0176;2
6872;278-555-0174;1
6873;554-555-0169;2
6874;1 (11) 500 555-0189;2
6875;1 (11) 500 555-0187;2
6876;967-555-0110;1
6877;685-555-0165;2
6878;1 (11) 500 555-0153;2
6879;1 (11) 500 555-0177;2
6880;1 (11) 500 555-0126;1
6881;908-555-0133;2
6882;828-555-0137;2
6883;1 (11) 500 555-0131;2
6884;1 (11) 500 555-0118;1
6885;119-555-0181;1
6886;1 (11) 500 555-0184;1
6887;1 (11) 500 555-0112;1
6888;171-555-0187;2
6889;1 (11) 500 555-0114;1
6890;168-555-0121;1
6891;988-555-0154;1
6892;1 (11) 500 555-0181;1
6893;1 (11) 500 555-0129;2
6894;1 (11) 500 555-0187;2
6895;618-555-0184;1
6896;1 (11) 500 555-0110;1
6897;1 (11) 500 555-0110;1
6898;521-555-0139;2
6899;422-555-0193;2
6900;474-555-0172;1
6901;758-555-0120;2
6902;258-555-0193;1
6903;1 (11) 500 555-0128;1
6904;407-555-0119;2
6905;1 (11) 500 555-0118;1
6906;398-555-0193;2
6907;1 (11) 500 555-0111;1
6908;172-555-0143;2
6909;248-555-0171;2
6910;120-555-0143;2
6911;624-555-0150;2
6912;1 (11) 500 555-0116;2
6913;743-555-0118;1
6914;426-555-0124;1
6915;1 (11) 500 555-0193;1
6916;1 (11) 500 555-0193;2
6917;1 (11) 500 555-0132;1
6918;1 (11) 500 555-0140;1
6919;780-555-0152;2
6920;1 (11) 500 555-0155;1
6921;839-555-0181;1
6922;1 (11) 500 555-0185;1
6923;818-555-0168;2
6924;872-555-0124;2
6925;1 (11) 500 555-0156;2
6926;1 (11) 500 555-0111;1
6927;1 (11) 500 555-0176;2
6928;643-555-0118;2
6929;822-555-0128;2
6930;337-555-0164;2
6931;119-555-0117;1
6932;1 (11) 500 555-0154;2
6933;321-555-0114;2
6934;1 (11) 500 555-0185;2
6935;1 (11) 500 555-0158;2
6936;1 (11) 500 555-0170;1
6937;1 (11) 500 555-0178;2
6938;286-555-0116;2
6939;780-555-0195;2
6940;321-555-0115;1
6941;1 (11) 500 555-0182;2
6942;1 (11) 500 555-0198;1
6943;445-555-0135;1
6944;457-555-0140;1
6945;444-555-0138;2
6946;1 (11) 500 555-0165;1
6947;1 (11) 500 555-0129;2
6948;182-555-0178;1
6949;1 (11) 500 555-0174;2
6950;1 (11) 500 555-0119;2
6951;609-555-0146;2
6952;1 (11) 500 555-0126;1
6953;1 (11) 500 555-0159;1
6954;369-555-0114;2
6955;835-555-0112;1
6956;1 (11) 500 555-0183;2
6957;214-555-0171;2
6958;540-555-0189;1
6959;1 (11) 500 555-0122;1
6960;1 (11) 500 555-0192;2
6961;1 (11) 500 555-0165;1
6962;331-555-0163;1
6963;1 (11) 500 555-0113;1
6964;798-555-0137;2
6965;783-555-0163;2
6966;569-555-0112;2
6967;524-555-0198;1
6968;771-555-0195;2
6969;308-555-0179;2
6970;246-555-0114;2
6971;1 (11) 500 555-0117;1
6972;493-555-0113;2
6973;161-555-0181;1
6974;1 (11) 500 555-0127;1
6975;272-555-0110;1
6976;138-555-0118;2
6977;1 (11) 500 555-0126;2
6978;1 (11) 500 555-0125;2
6979;249-555-0138;1
6980;1 (11) 500 555-0139;1
6981;165-555-0115;1
6982;551-555-0183;1
6983;909-555-0115;1
6984;1 (11) 500 555-0187;2
6985;1 (11) 500 555-0179;1
6986;181-555-0113;2
6987;453-555-0175;2
6988;114-555-0160;1
6989;1 (11) 500 555-0192;2
6990;1 (11) 500 555-0151;1
6991;1 (11) 500 555-0137;2
6992;1 (11) 500 555-0148;1
6993;716-555-0155;2
6994;1 (11) 500 555-0161;1
6995;1 (11) 500 555-0187;1
6996;1 (11) 500 555-0121;1
6997;157-555-0165;1
6998;982-555-0119;2
6999;844-555-0156;1
7000;175-555-0196;2
7001;1 (11) 500 555-0150;1
7002;1 (11) 500 555-0120;1
7003;1 (11) 500 555-0164;2
7004;1 (11) 500 555-0162;2
7005;1 (11) 500 555-0180;1
7006;1 (11) 500 555-0117;2
7007;458-555-0188;2
7008;818-555-0118;2
7009;1 (11) 500 555-0177;1
7010;1 (11) 500 555-0189;1
7011;1 (11) 500 555-0120;2
7012;579-555-0134;1
7013;560-555-0168;1
7014;1 (11) 500 555-0183;2
7015;1 (11) 500 555-0128;1
7016;375-555-0149;2
7017;615-555-0121;1
7018;120-555-0133;1
7019;1 (11) 500 555-0143;1
7020;1 (11) 500 555-0199;2
7021;1 (11) 500 555-0169;1
7022;1 (11) 500 555-0140;2
7023;149-555-0161;1
7024;136-555-0183;2
7025;1 (11) 500 555-0187;1
7026;1 (11) 500 555-0175;1
7027;377-555-0185;2
7028;1 (11) 500 555-0173;1
7029;259-555-0187;1
7030;193-555-0178;2
7031;1 (11) 500 555-0180;2
7032;159-555-0168;1
7033;273-555-0159;1
7034;1 (11) 500 555-0132;2
7035;743-555-0146;2
7036;373-555-0180;1
7037;1 (11) 500 555-0176;2
7038;373-555-0150;1
7039;914-555-0183;2
7040;171-555-0166;1
7041;713-555-0192;1
7042;1 (11) 500 555-0187;1
7043;756-555-0120;2
7044;603-555-0152;1
7045;849-555-0134;1
7046;1 (11) 500 555-0126;2
7047;523-555-0115;1
7048;301-555-0188;2
7049;558-555-0139;2
7050;924-555-0122;1
7051;1 (11) 500 555-0111;1
7052;641-555-0162;1
7053;1 (11) 500 555-0182;1
7054;151-555-0172;1
7055;1 (11) 500 555-0139;1
7056;538-555-0190;2
7057;452-555-0128;1
7058;850-555-0189;1
7059;1 (11) 500 555-0186;2
7060;1 (11) 500 555-0189;1
7061;994-555-0149;1
7062;1 (11) 500 555-0132;2
7063;1 (11) 500 555-0176;1
7064;162-555-0133;1
7065;1 (11) 500 555-0173;1
7066;833-555-0117;2
7067;364-555-0113;2
7068;833-555-0112;1
7069;1 (11) 500 555-0194;1
7070;1 (11) 500 555-0110;1
7071;1 (11) 500 555-0153;1
7072;397-555-0181;2
7073;126-555-0191;1
7074;1 (11) 500 555-0163;2
7075;131-555-0196;2
7076;1 (11) 500 555-0112;1
7077;974-555-0179;2
7078;979-555-0111;2
7079;700-555-0195;1
7080;1 (11) 500 555-0147;2
7081;1 (11) 500 555-0113;1
7082;1 (11) 500 555-0115;2
7083;1 (11) 500 555-0159;1
7084;113-555-0188;1
7085;1 (11) 500 555-0196;2
7086;268-555-0160;2
7087;270-555-0131;2
7088;1 (11) 500 555-0161;1
7089;352-555-0115;1
7090;390-555-0145;1
7091;125-555-0155;1
7092;552-555-0118;1
7093;396-555-0181;2
7094;1 (11) 500 555-0124;2
7095;1 (11) 500 555-0149;1
7096;1 (11) 500 555-0127;1
7097;754-555-0159;2
7098;1 (11) 500 555-0178;1
7099;631-555-0118;1
7100;1 (11) 500 555-0113;2
7101;1 (11) 500 555-0125;2
7102;678-555-0139;2
7103;1 (11) 500 555-0178;2
7104;193-555-0135;2
7105;1 (11) 500 555-0114;2
7106;1 (11) 500 555-0134;1
7107;1 (11) 500 555-0112;2
7108;675-555-0149;2
7109;402-555-0181;2
7110;1 (11) 500 555-0123;1
7111;952-555-0171;2
7112;1 (11) 500 555-0110;1
7113;632-555-0172;1
7114;507-555-0147;1
7115;1 (11) 500 555-0120;2
7116;680-555-0114;1
7117;1 (11) 500 555-0182;1
7118;806-555-0198;1
7119;863-555-0120;2
7120;356-555-0116;2
7121;191-555-0146;1
7122;1 (11) 500 555-0151;2
7123;1 (11) 500 555-0130;1
7124;359-555-0158;2
7125;120-555-0113;1
7126;733-555-0149;1
7127;439-555-0197;1
7128;1 (11) 500 555-0198;2
7129;868-555-0191;2
7130;803-555-0126;1
7131;1 (11) 500 555-0186;1
7132;1 (11) 500 555-0145;1
7133;1 (11) 500 555-0143;2
7134;194-555-0172;1
7135;779-555-0162;2
7136;1 (11) 500 555-0124;1
7137;1 (11) 500 555-0140;1
7138;166-555-0174;2
7139;173-555-0120;1
7140;1 (11) 500 555-0165;1
7141;1 (11) 500 555-0145;1
7142;936-555-0157;2
7143;1 (11) 500 555-0168;2
7144;1 (11) 500 555-0167;1
7145;1 (11) 500 555-0113;2
7146;1 (11) 500 555-0118;2
7147;330-555-0118;1
7148;1 (11) 500 555-0161;1
7149;1 (11) 500 555-0124;2
7150;845-555-0113;1
7151;113-555-0156;1
7152;319-555-0193;2
7153;1 (11) 500 555-0128;2
7154;1 (11) 500 555-0118;1
7155;160-555-0156;2
7156;1 (11) 500 555-0121;1
7157;1 (11) 500 555-0127;1
7158;290-555-0117;1
7159;533-555-0147;2
7160;910-555-0188;2
7161;214-555-0150;2
7162;1 (11) 500 555-0148;2
7163;1 (11) 500 555-0187;2
7164;1 (11) 500 555-0122;1
7165;785-555-0130;2
7166;807-555-0129;1
7167;1 (11) 500 555-0120;2
7168;133-555-0128;2
7169;260-555-0148;1
7170;1 (11) 500 555-0110;1
7171;1 (11) 500 555-0186;2
7172;862-555-0191;2
7173;960-555-0157;1
7174;766-555-0133;1
7175;285-555-0118;2
7176;1 (11) 500 555-0143;1
7177;686-555-0131;1
7178;1 (11) 500 555-0126;2
7179;503-555-0185;1
7180;1 (11) 500 555-0164;1
7181;1 (11) 500 555-0114;2
7182;531-555-0115;2
7183;193-555-0183;2
7184;1 (11) 500 555-0124;2
7185;1 (11) 500 555-0195;1
7186;634-555-0154;2
7187;1 (11) 500 555-0187;2
7188;1 (11) 500 555-0117;1
7189;1 (11) 500 555-0199;1
7190;1 (11) 500 555-0128;1
7191;662-555-0186;2
7192;1 (11) 500 555-0139;1
7193;1 (11) 500 555-0145;2
7194;1 (11) 500 555-0142;1
7195;517-555-0198;2
7196;1 (11) 500 555-0158;1
7197;1 (11) 500 555-0191;1
7198;367-555-0114;1
7199;1 (11) 500 555-0112;2
7200;732-555-0144;1
7201;474-555-0125;1
7202;1 (11) 500 555-0117;1
7203;197-555-0115;2
7204;1 (11) 500 555-0171;1
7205;1 (11) 500 555-0118;1
7206;442-555-0178;1
7207;1 (11) 500 555-0151;2
7208;978-555-0123;1
7209;145-555-0142;2
7210;804-555-0125;2
7211;1 (11) 500 555-0144;1
7212;118-555-0149;2
7213;438-555-0111;2
7214;753-555-0176;1
7215;651-555-0169;2
7216;203-555-0154;1
7217;799-555-0197;1
7218;1 (11) 500 555-0182;1
7219;538-555-0197;1
7220;1 (11) 500 555-0121;2
7221;1 (11) 500 555-0127;2
7222;1 (11) 500 555-0135;1
7223;1 (11) 500 555-0117;1
7224;137-555-0153;1
7225;844-555-0175;2
7226;461-555-0112;2
7227;1 (11) 500 555-0137;2
7228;1 (11) 500 555-0167;2
7229;1 (11) 500 555-0111;2
7230;1 (11) 500 555-0128;2
7231;1 (11) 500 555-0175;2
7232;1 (11) 500 555-0168;2
7233;763-555-0121;1
7234;407-555-0157;2
7235;864-555-0118;1
7236;1 (11) 500 555-0118;2
7237;1 (11) 500 555-0159;2
7238;644-555-0177;2
7239;233-555-0183;1
7240;1 (11) 500 555-0117;2
7241;1 (11) 500 555-0168;1
7242;631-555-0137;1
7243;429-555-0119;2
7244;1 (11) 500 555-0119;2
7245;1 (11) 500 555-0114;1
7246;798-555-0178;1
7247;545-555-0123;1
7248;757-555-0163;2
7249;527-555-0196;2
7250;1 (11) 500 555-0137;1
7251;354-555-0134;2
7252;377-555-0172;2
7253;359-555-0138;1
7254;1 (11) 500 555-0157;2
7255;1 (11) 500 555-0184;2
7256;1 (11) 500 555-0154;2
7257;1 (11) 500 555-0171;2
7258;549-555-0150;2
7259;592-555-0112;2
7260;1 (11) 500 555-0178;1
7261;936-555-0125;1
7262;367-555-0196;2
7263;1 (11) 500 555-0112;2
7264;145-555-0155;2
7265;278-555-0150;2
7266;273-555-0127;1
7267;1 (11) 500 555-0165;1
7268;1 (11) 500 555-0133;1
7269;128-555-0181;1
7270;1 (11) 500 555-0189;1
7271;796-555-0155;1
7272;190-555-0134;2
7273;1 (11) 500 555-0118;1
7274;588-555-0148;1
7275;1 (11) 500 555-0116;1
7276;1 (11) 500 555-0184;1
7277;190-555-0139;1
7278;869-555-0114;2
7279;258-555-0111;2
7280;161-555-0163;1
7281;330-555-0173;2
7282;444-555-0141;1
7283;1 (11) 500 555-0155;1
7284;580-555-0132;1
7285;414-555-0179;2
7286;432-555-0140;1
7287;1 (11) 500 555-0161;2
7288;350-555-0169;1
7289;1 (11) 500 555-0149;1
7290;343-555-0197;1
7291;486-555-0195;2
7292;1 (11) 500 555-0169;1
7293;299-555-0161;2
7294;1 (11) 500 555-0113;1
7295;751-555-0126;1
7296;349-555-0118;1
7297;128-555-0117;2
7298;1 (11) 500 555-0111;1
7299;272-555-0199;2
7300;747-555-0119;1
7301;905-555-0121;1
7302;114-555-0195;2
7303;872-555-0133;2
7304;1 (11) 500 555-0122;1
7305;647-555-0186;1
7306;576-555-0139;1
7307;1 (11) 500 555-0133;2
7308;339-555-0115;2
7309;1 (11) 500 555-0198;1
7310;1 (11) 500 555-0117;1
7311;364-555-0120;2
7312;1 (11) 500 555-0153;2
7313;125-555-0121;1
7314;1 (11) 500 555-0131;2
7315;1 (11) 500 555-0120;1
7316;522-555-0140;1
7317;1 (11) 500 555-0181;2
7318;957-555-0128;1
7319;891-555-0191;1
7320;1 (11) 500 555-0182;1
7321;1 (11) 500 555-0116;1
7322;211-555-0110;2
7323;1 (11) 500 555-0188;1
7324;867-555-0134;2
7325;790-555-0125;1
7326;891-555-0132;1
7327;1 (11) 500 555-0176;2
7328;1 (11) 500 555-0178;2
7329;1 (11) 500 555-0160;2
7330;846-555-0139;2
7331;321-555-0186;1
7332;1 (11) 500 555-0145;1
7333;641-555-0114;1
7334;194-555-0127;2
7335;520-555-0114;1
7336;1 (11) 500 555-0186;2
7337;1 (11) 500 555-0157;2
7338;976-555-0182;2
7339;1 (11) 500 555-0165;2
7340;198-555-0118;1
7341;254-555-0154;2
7342;275-555-0122;2
7343;1 (11) 500 555-0154;1
7344;990-555-0186;2
7345;341-555-0151;2
7346;341-555-0182;1
7347;1 (11) 500 555-0157;2
7348;811-555-0197;1
7349;829-555-0116;2
7350;141-555-0110;1
7351;159-555-0182;2
7352;1 (11) 500 555-0165;2
7353;1 (11) 500 555-0113;2
7354;844-555-0182;1
7355;1 (11) 500 555-0146;2
7356;426-555-0176;1
7357;855-555-0159;2
7358;1 (11) 500 555-0180;2
7359;246-555-0191;1
7360;1 (11) 500 555-0117;1
7361;1 (11) 500 555-0121;2
7362;802-555-0111;2
7363;172-555-0113;1
7364;402-555-0146;1
7365;464-555-0189;1
7366;311-555-0181;2
7367;188-555-0186;2
7368;1 (11) 500 555-0168;2
7369;1 (11) 500 555-0138;2
7370;986-555-0185;1
7371;1 (11) 500 555-0156;2
7372;1 (11) 500 555-0111;2
7373;190-555-0118;1
7374;1 (11) 500 555-0113;1
7375;842-555-0173;2
7376;537-555-0113;2
7377;547-555-0111;2
7378;708-555-0131;1
7379;1 (11) 500 555-0122;1
7380;293-555-0134;1
7381;1 (11) 500 555-0110;1
7382;132-555-0116;2
7383;484-555-0167;2
7384;1 (11) 500 555-0130;1
7385;1 (11) 500 555-0188;1
7386;401-555-0112;2
7387;1 (11) 500 555-0169;1
7388;1 (11) 500 555-0120;2
7389;543-555-0176;1
7390;1 (11) 500 555-0183;2
7391;1 (11) 500 555-0110;1
7392;1 (11) 500 555-0125;2
7393;1 (11) 500 555-0182;2
7394;1 (11) 500 555-0137;2
7395;737-555-0151;2
7396;1 (11) 500 555-0187;1
7397;292-555-0183;1
7398;1 (11) 500 555-0170;2
7399;1 (11) 500 555-0185;2
7400;663-555-0181;2
7401;915-555-0151;1
7402;1 (11) 500 555-0113;1
7403;684-555-0129;1
7404;379-555-0177;2
7405;727-555-0159;2
7406;953-555-0152;2
7407;1 (11) 500 555-0148;2
7408;944-555-0160;2
7409;134-555-0140;2
7410;101-555-0122;2
7411;1 (11) 500 555-0132;1
7412;1 (11) 500 555-0166;1
7413;863-555-0184;2
7414;747-555-0117;2
7415;1 (11) 500 555-0192;1
7416;1 (11) 500 555-0188;2
7417;545-555-0122;2
7418;567-555-0193;2
7419;1 (11) 500 555-0166;1
7420;1 (11) 500 555-0111;1
7421;571-555-0127;1
7422;874-555-0157;1
7423;875-555-0133;2
7424;1 (11) 500 555-0113;2
7425;709-555-0156;1
7426;497-555-0173;2
7427;1 (11) 500 555-0190;1
7428;1 (11) 500 555-0118;1
7429;620-555-0110;1
7430;859-555-0113;1
7431;1 (11) 500 555-0135;1
7432;408-555-0126;1
7433;402-555-0143;2
7434;228-555-0115;1
7435;532-555-0185;2
7436;730-555-0116;2
7437;1 (11) 500 555-0196;1
7438;127-555-0151;1
7439;1 (11) 500 555-0191;2
7440;446-555-0134;1
7441;571-555-0162;1
7442;1 (11) 500 555-0164;2
7443;468-555-0163;1
7444;1 (11) 500 555-0128;1
7445;1 (11) 500 555-0135;2
7446;161-555-0181;2
7447;184-555-0120;1
7448;1 (11) 500 555-0153;2
7449;1 (11) 500 555-0142;1
7450;567-555-0151;1
7451;129-555-0170;1
7452;912-555-0166;2
7453;1 (11) 500 555-0125;1
7454;354-555-0127;1
7455;1 (11) 500 555-0126;2
7456;117-555-0159;1
7457;1 (11) 500 555-0113;2
7458;1 (11) 500 555-0181;2
7459;1 (11) 500 555-0126;1
7460;607-555-0118;2
7461;1 (11) 500 555-0113;2
7462;377-555-0180;1
7463;1 (11) 500 555-0192;1
7464;157-555-0145;1
7465;620-555-0195;2
7466;1 (11) 500 555-0189;2
7467;806-555-0193;2
7468;1 (11) 500 555-0142;1
7469;670-555-0164;2
7470;1 (11) 500 555-0181;2
7471;555-555-0166;1
7472;1 (11) 500 555-0140;1
7473;1 (11) 500 555-0183;1
7474;513-555-0118;2
7475;909-555-0115;1
7476;774-555-0127;1
7477;874-555-0125;2
7478;795-555-0110;1
7479;1 (11) 500 555-0181;1
7480;281-555-0170;2
7481;706-555-0118;1
7482;897-555-0123;1
7483;252-555-0172;1
7484;1 (11) 500 555-0148;1
7485;1 (11) 500 555-0192;2
7486;1 (11) 500 555-0172;2
7487;817-555-0143;2
7488;1 (11) 500 555-0165;2
7489;798-555-0183;2
7490;321-555-0166;2
7491;1 (11) 500 555-0152;2
7492;1 (11) 500 555-0117;2
7493;1 (11) 500 555-0119;1
7494;687-555-0112;2
7495;1 (11) 500 555-0164;2
7496;460-555-0197;1
7497;982-555-0147;2
7498;1 (11) 500 555-0163;2
7499;835-555-0119;1
7500;1 (11) 500 555-0183;2
7501;1 (11) 500 555-0153;1
7502;152-555-0140;1
7503;824-555-0161;1
7504;354-555-0196;2
7505;1 (11) 500 555-0190;2
7506;562-555-0128;1
7507;112-555-0156;2
7508;336-555-0172;2
7509;1 (11) 500 555-0178;2
7510;225-555-0150;2
7511;1 (11) 500 555-0191;1
7512;230-555-0175;1
7513;1 (11) 500 555-0123;2
7514;1 (11) 500 555-0121;2
7515;1 (11) 500 555-0137;1
7516;1 (11) 500 555-0155;2
7517;374-555-0111;2
7518;1 (11) 500 555-0190;2
7519;367-555-0181;1
7520;342-555-0196;1
7521;159-555-0119;1
7522;1 (11) 500 555-0136;2
7523;187-555-0132;2
7524;1 (11) 500 555-0175;1
7525;114-555-0129;2
7526;1 (11) 500 555-0151;1
7527;259-555-0150;1
7528;1 (11) 500 555-0188;1
7529;967-555-0152;2
7530;738-555-0134;1
7531;190-555-0110;2
7532;597-555-0171;1
7533;1 (11) 500 555-0148;1
7534;619-555-0132;1
7535;1 (11) 500 555-0178;1
7536;1 (11) 500 555-0162;1
7537;1 (11) 500 555-0154;1
7538;1 (11) 500 555-0164;1
7539;1 (11) 500 555-0113;1
7540;124-555-0170;2
7541;817-555-0110;2
7542;110-555-0119;1
7543;757-555-0160;2
7544;1 (11) 500 555-0112;2
7545;209-555-0129;2
7546;131-555-0124;1
7547;542-555-0115;1
7548;1 (11) 500 555-0169;1
7549;847-555-0135;2
7550;1 (11) 500 555-0113;1
7551;1 (11) 500 555-0124;1
7552;445-555-0121;2
7553;389-555-0149;2
7554;1 (11) 500 555-0162;1
7555;1 (11) 500 555-0140;2
7556;1 (11) 500 555-0140;1
7557;1 (11) 500 555-0132;2
7558;1 (11) 500 555-0152;2
7559;123-555-0180;1
7560;1 (11) 500 555-0139;2
7561;1 (11) 500 555-0168;1
7562;1 (11) 500 555-0111;2
7563;1 (11) 500 555-0139;2
7564;1 (11) 500 555-0150;2
7565;847-555-0163;2
7566;1 (11) 500 555-0161;1
7567;863-555-0114;1
7568;779-555-0125;1
7569;1 (11) 500 555-0167;1
7570;640-555-0129;1
7571;1 (11) 500 555-0121;2
7572;835-555-0134;2
7573;1 (11) 500 555-0146;1
7574;468-555-0162;1
7575;384-555-0143;1
7576;533-555-0112;2
7577;641-555-0175;2
7578;277-555-0144;2
7579;1 (11) 500 555-0141;2
7580;157-555-0149;1
7581;603-555-0197;1
7582;1 (11) 500 555-0199;2
7583;1 (11) 500 555-0146;1
7584;196-555-0111;2
7585;406-555-0137;2
7586;417-555-0168;2
7587;266-555-0115;1
7588;1 (11) 500 555-0162;2
7589;595-555-0173;2
7590;431-555-0174;2
7591;540-555-0129;2
7592;742-555-0138;1
7593;212-555-0195;2
7594;154-555-0148;2
7595;208-555-0139;2
7596;1 (11) 500 555-0126;1
7597;517-555-0143;1
7598;528-555-0160;2
7599;1 (11) 500 555-0183;1
7600;1 (11) 500 555-0121;1
7601;595-555-0125;2
7602;274-555-0189;2
7603;1 (11) 500 555-0156;2
7604;388-555-0133;2
7605;867-555-0177;2
7606;1 (11) 500 555-0182;1
7607;1 (11) 500 555-0186;2
7608;245-555-0181;1
7609;746-555-0127;1
7610;1 (11) 500 555-0122;2
7611;1 (11) 500 555-0191;2
7612;1 (11) 500 555-0115;2
7613;741-555-0112;1
7614;1 (11) 500 555-0111;2
7615;1 (11) 500 555-0153;1
7616;986-555-0153;1
7617;676-555-0172;1
7618;117-555-0124;1
7619;1 (11) 500 555-0116;1
7620;638-555-0128;1
7621;1 (11) 500 555-0134;2
7622;1 (11) 500 555-0160;2
7623;1 (11) 500 555-0188;1
7624;111-555-0183;1
7625;617-555-0119;1
7626;1 (11) 500 555-0136;2
7627;1 (11) 500 555-0126;2
7628;348-555-0142;1
7629;117-555-0117;2
7630;792-555-0113;2
7631;147-555-0143;2
7632;1 (11) 500 555-0119;2
7633;142-555-0175;2
7634;714-555-0159;1
7635;1 (11) 500 555-0187;1
7636;454-555-0165;1
7637;1 (11) 500 555-0139;2
7638;1 (11) 500 555-0161;2
7639;411-555-0197;2
7640;1 (11) 500 555-0141;1
7641;322-555-0180;1
7642;849-555-0139;1
7643;718-555-0115;2
7644;299-555-0187;1
7645;1 (11) 500 555-0119;1
7646;130-555-0175;2
7647;349-555-0176;2
7648;1 (11) 500 555-0125;2
7649;113-555-0128;2
7650;390-555-0195;2
7651;1 (11) 500 555-0144;1
7652;1 (11) 500 555-0110;2
7653;1 (11) 500 555-0118;2
7654;204-555-0144;2
7655;1 (11) 500 555-0118;2
7656;1 (11) 500 555-0122;1
7657;198-555-0159;2
7658;384-555-0196;2
7659;1 (11) 500 555-0118;1
7660;308-555-0112;1
7661;1 (11) 500 555-0135;1
7662;435-555-0136;1
7663;945-555-0170;1
7664;1 (11) 500 555-0141;1
7665;1 (11) 500 555-0166;2
7666;367-555-0172;2
7667;1 (11) 500 555-0166;1
7668;397-555-0174;1
7669;807-555-0154;2
7670;1 (11) 500 555-0157;1
7671;1 (11) 500 555-0181;1
7672;579-555-0195;1
7673;787-555-0188;1
7674;583-555-0123;2
7675;296-555-0164;1
7676;671-555-0144;1
7677;578-555-0110;2
7678;768-555-0181;1
7679;1 (11) 500 555-0119;1
7680;112-555-0124;2
7681;598-555-0174;2
7682;827-555-0198;1
7683;180-555-0159;2
7684;848-555-0112;1
7685;1 (11) 500 555-0129;2
7686;447-555-0154;2
7687;1 (11) 500 555-0151;2
7688;1 (11) 500 555-0112;2
